Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count
15:30:00.000+01:00,15:45:00.000+01:00,,,0.699999988079071,,,0.27245593070983887,0.27245593070983887,0.27245593070983887,1
15:45:00.000+01:00,16:00:00.000+01:00,,,,,,,,,
16:00:00.000+01:00,16:15:00.000+01:00,5,,140.013667988761,,,0.45907752730762014,0.45907752730762014,0.45907752730762014,203
16:15:00.000+01:00,16:30:00.000+01:00,13,,644.1763039350672,,,1.0217814836557002,1.0217814836557002,1.0217814836557002,905
16:30:00.000+01:00,16:45:00.000+01:00,,,63.72323009112508,,,,,,95
16:45:00.000+01:00,17:00:00.000+01:00,,,99.91676929852336,,,0.2940131503560224,0.2940131503560224,0.2940131503560224,148
17:00:00.000+01:00,17:15:00.000+01:00,,,,,,,,,
17:15:00.000+01:00,17:30:00.000+01:00,1,,23.280000686645508,,,0.533815738278189,0.533815738278189,0.533815738278189,36
17:30:00.000+01:00,17:45:00.000+01:00,1,,33.66999816894531,,,1.1927512501201845,1.1927512501201845,1.1927512501201845,45
17:45:00.000+01:00,18:00:00.000+01:00,,,,,,,,,
18:00:00.000+01:00,18:15:00.000+01:00,,,,,,,,,
18:15:00.000+01:00,18:30:00.000+01:00,,,,,,,,,
18:30:00.000+01:00,18:45:00.000+01:00,,,,,,,,,
18:45:00.000+01:00,19:00:00.000+01:00,,,,,,,,,
19:00:00.000+01:00,19:15:00.000+01:00,,,,,,,,,
19:15:00.000+01:00,19:30:00.000+01:00,,,,,,,,,
19:30:00.000+01:00,19:45:00.000+01:00,,,21.450000762939453,,,1.6719157734597747,1.6719157734597747,1.6719157734597747,29
19:45:00.000+01:00,20:00:00.000+01:00,1,,30.610000610351562,,,0.993917814910279,0.993917814910279,0.993917814910279,41
20:00:00.000+01:00,20:15:00.000+01:00,,,,,,,,,
20:15:00.000+01:00,20:30:00.000+01:00,,,,,,,,,
20:30:00.000+01:00,20:45:00.000+01:00,,,,,,,,,
20:45:00.000+01:00,21:00:00.000+01:00,,,,,,,,,
21:00:00.000+01:00,21:15:00.000+01:00,,,,,,,,,
21:15:00.000+01:00,21:30:00.000+01:00,,,,,,,,,
21:30:00.000+01:00,21:45:00.000+01:00,,,,,,,,,
21:45:00.000+01:00,22:00:00.000+01:00,,,,,,,,,
22:00:00.000+01:00,22:15:00.000+01:00,,,,,,,,,
22:15:00.000+01:00,22:30:00.000+01:00,,,,,,,,,
22:30:00.000+01:00,22:45:00.000+01:00,,,,,,,,,
22:45:00.000+01:00,23:00:00.000+01:00,,,,,,,,,
23:00:00.000+01:00,23:15:00.000+01:00,1,,50.63999938964844,,,0.5193789293031678,0.5193789293031678,0.5193789293031678,72
23:15:00.000+01:00,23:30:00.000+01:00,,,15.59000015258789,,,1.2155712906643517,1.2155712906643517,1.2155712906643517,24
23:30:00.000+01:00,23:45:00.000+01:00,,,,,,,,,
23:45:00.000+01:00,00:00:00.000+01:00,,,,,,,,,
