Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Walking duration (ms)
16:00:00.000+02:00,16:15:00.000+02:00,7,,169.86555118991555,,,0.2350978684219649,0.33223558816486176,0.13796014867906803,262,
16:15:00.000+02:00,16:30:00.000+02:00,,,,,,,,,,
16:30:00.000+02:00,16:45:00.000+02:00,,,,,,,,,,
16:45:00.000+02:00,17:00:00.000+02:00,,,21.84290792394793,,,0.062481215761101196,0.062481215761101196,0.062481215761101196,30,
17:00:00.000+02:00,17:15:00.000+02:00,,,1.857092838991523,,,,,,3,
17:15:00.000+02:00,17:30:00.000+02:00,,,26.100000381469727,,,0.1027872823929438,0.1027872823929438,0.1027872823929438,36,
17:30:00.000+02:00,17:45:00.000+02:00,,,,,,,,,,
17:45:00.000+02:00,18:00:00.000+02:00,,,39.29999923706055,,,0.3328494224557811,0.3328494224557811,0.3328494224557811,56,
18:00:00.000+02:00,18:15:00.000+02:00,,,0.7200000286102295,,,0.28052330017089844,0.28052330017089844,0.28052330017089844,1,
18:15:00.000+02:00,18:30:00.000+02:00,,,5.440000057220459,,,1.0602773427963257,1.0602773427963257,1.0602773427963257,8,
18:30:00.000+02:00,18:45:00.000+02:00,2,7.7600952805160395,101.76735165490778,,,,,,163,100708
18:45:00.000+02:00,19:00:00.000+02:00,7,14.977873164308178,407.13472341255437,,,1.0105210967314255,1.0105210967314255,1.0105210967314255,640,194377
19:00:00.000+02:00,19:15:00.000+02:00,6,,296.41793225675656,,,0.9023978989818023,0.9023978989818023,0.9023978989818023,457,
19:15:00.000+02:00,19:30:00.000+02:00,,,,,,,,,,
19:30:00.000+02:00,19:45:00.000+02:00,,,,,,,,,,
19:45:00.000+02:00,20:00:00.000+02:00,,,,,,,,,,
20:00:00.000+02:00,20:15:00.000+02:00,,,,,,,,,,
20:15:00.000+02:00,20:30:00.000+02:00,,,34.61000061035156,,,0.0584263561382609,0.0584263561382609,0.0584263561382609,57,
20:30:00.000+02:00,20:45:00.000+02:00,,,,,,,,,,
20:45:00.000+02:00,21:00:00.000+02:00,,,,,,,,,,
21:00:00.000+02:00,21:15:00.000+02:00,,,37.5099983215332,,,0.23962764212091348,0.23962764212091348,0.23962764212091348,59,
21:15:00.000+02:00,21:30:00.000+02:00,,,,,,,,,,
21:30:00.000+02:00,21:45:00.000+02:00,,,15.37470375407631,,,0.16799237084980878,0.16799237084980878,0.16799237084980878,26,
21:45:00.000+02:00,22:00:00.000+02:00,,,0.14529670368736108,,,,,,0,
22:00:00.000+02:00,22:15:00.000+02:00,,,,,,,,,,
22:15:00.000+02:00,22:30:00.000+02:00,,,,,,,,,,
22:30:00.000+02:00,22:45:00.000+02:00,,,165.58068860729156,,,0.2903154265551652,0.2903154265551652,0.2903154265551652,239,
22:45:00.000+02:00,23:00:00.000+02:00,,,67.87930284778658,,,0.17733917851514686,0.17733917851514686,0.17733917851514686,110,
23:00:00.000+02:00,23:15:00.000+02:00,,,22.299999237060547,,,0.4138413568496358,0.4138413568496358,0.4138413568496358,33,
23:15:00.000+02:00,23:30:00.000+02:00,,,4.71999979019165,,,0.16723122582980238,0.16723122582980238,0.16723122582980238,10,
23:30:00.000+02:00,23:45:00.000+02:00,,,,,,,,,,
23:45:00.000+02:00,00:00:00.000+02:00,,,19.799999237060547,,,0.1402821149954569,0.1402821149954569,0.1402821149954569,34,
